,now,doc,size(MB),storageSize(MB),chunk,insert_per_10sec
414,2016-03-25 12:49:19,61433011,14565.0,4340.0,0,169560
415,2016-03-25 12:49:29,61569510,14597.0,4352.0,0,136499
416,2016-03-25 12:49:39,61739330,14637.0,4361.0,0,169820
417,2016-03-25 12:49:49,61870301,14668.0,4370.0,0,130971
418,2016-03-25 12:49:59,62087471,14720.0,4384.0,0,217170
419,2016-03-25 12:50:10,62214764,14750.0,4396.0,0,127293
420,2016-03-25 12:50:20,62338606,14780.0,4407.0,0,123842
421,2016-03-25 12:50:30,62474283,14811.0,4410.0,0,135677
422,2016-03-25 12:50:40,62645798,14852.0,4426.0,0,171515
423,2016-03-25 12:50:51,62835042,14897.0,4440.0,0,189244
424,2016-03-25 12:51:01,62967622,14929.0,4451.0,0,132580
425,2016-03-25 12:51:11,63106041,14961.0,4458.0,0,138419
426,2016-03-25 12:51:21,63251111,14996.0,4470.0,0,145070
427,2016-03-25 12:51:32,63415510,15035.0,4479.0,0,164399
428,2016-03-25 12:51:42,63538785,15064.0,4491.0,0,123275
429,2016-03-25 12:51:52,63714540,15106.0,4500.0,0,175755
430,2016-03-25 12:52:02,63839174,15135.0,4512.0,0,124634
431,2016-03-25 12:52:13,64011898,15176.0,4521.0,0,172724
432,2016-03-25 12:52:23,64180153,15216.0,4537.0,0,168255
433,2016-03-25 12:52:33,64295380,15244.0,4542.0,0,115227
434,2016-03-25 12:52:43,64451395,15281.0,4556.0,0,156015
435,2016-03-25 12:52:54,64595576,15315.0,4560.0,0,144181
436,2016-03-25 12:53:04,64792236,15361.0,4576.0,0,196660
437,2016-03-25 12:53:14,64943831,15398.0,4583.0,0,151595
438,2016-03-25 12:53:24,65087314,15431.0,4599.0,0,143483
439,2016-03-25 12:53:35,65219338,15462.0,4607.0,0,132024
440,2016-03-25 12:53:45,65337377,15490.0,4616.0,0,118039
441,2016-03-25 12:53:55,65576094,15547.0,4632.0,0,238717
442,2016-03-25 12:54:05,65701967,15577.0,4643.0,0,125873
443,2016-03-25 12:54:16,65888846,15621.0,4655.0,0,186879
444,2016-03-25 12:54:26,66011024,15650.0,4666.0,0,122178
445,2016-03-25 12:54:36,66184340,15691.0,4676.0,0,173316
446,2016-03-25 12:54:47,66286154,15716.0,4683.0,0,101814
447,2016-03-25 12:54:57,66484016,15762.0,4697.0,0,197862
448,2016-03-25 12:55:07,66607891,15792.0,4704.0,0,123875
449,2016-03-25 12:55:17,66730494,15821.0,4713.0,0,122603
450,2016-03-25 12:55:27,66942150,15871.0,4731.0,0,211656
451,2016-03-25 12:55:38,67057951,15898.0,4738.0,0,115801
452,2016-03-25 12:55:48,67198570,15932.0,4753.0,0,140619
453,2016-03-25 12:55:58,67329540,15963.0,4760.0,0,130970
454,2016-03-25 12:56:08,67575909,16021.0,4776.0,0,246369
455,2016-03-25 12:56:18,67708050,16053.0,4785.0,0,132141
456,2016-03-25 12:56:29,67848867,16086.0,4794.0,0,140817
457,2016-03-25 12:56:39,68024926,16127.0,4808.0,0,176059
458,2016-03-25 12:56:49,68199409,16169.0,4820.0,0,174483
459,2016-03-25 12:57:00,68315301,16197.0,4829.0,0,115892
460,2016-03-25 12:57:10,68473421,16234.0,4841.0,0,158120
461,2016-03-25 12:57:20,68655076,16277.0,4852.0,0,181655
462,2016-03-25 12:57:30,68808695,16313.0,4862.0,0,153619
463,2016-03-25 12:57:40,68957093,16349.0,4873.0,0,148398
464,2016-03-25 12:57:51,69085049,16379.0,4880.0,0,127956
465,2016-03-25 12:58:01,69282172,16426.0,4896.0,0,197123
466,2016-03-25 12:58:11,69386351,16451.0,4901.0,0,104179
467,2016-03-25 12:58:21,69567167,16493.0,4917.0,0,180816
468,2016-03-25 12:58:32,69738865,16534.0,4929.0,0,171698
469,2016-03-25 12:58:42,69863500,16563.0,4938.0,0,124635
470,2016-03-25 12:58:52,70052714,16608.0,4952.0,0,189214
471,2016-03-25 12:59:02,70192811,16641.0,4961.0,0,140097
472,2016-03-25 12:59:13,70320767,16672.0,4968.0,0,127956
473,2016-03-25 12:59:23,70491612,16712.0,4982.0,0,170845
474,2016-03-25 12:59:33,70647527,16749.0,4993.0,0,155915
475,2016-03-25 12:59:44,70788596,16783.0,5001.0,0,141069
476,2016-03-25 12:59:54,70942198,16819.0,5012.0,0,153602
477,2016-03-25 13:00:05,71112691,16860.0,5021.0,0,170493
478,2016-03-25 13:00:15,71265666,16896.0,5038.0,0,152975
479,2016-03-25 13:00:25,71405258,16929.0,5040.0,0,139592
480,2016-03-25 13:00:35,71555119,16965.0,5056.0,0,149861
481,2016-03-25 13:00:46,71723052,17005.0,5065.0,0,167933
482,2016-03-25 13:00:56,71916061,17050.0,5084.0,0,193009
483,2016-03-25 13:01:06,72003108,17071.0,5088.0,0,87047
484,2016-03-25 13:01:16,72146672,17105.0,5100.0,0,143564
485,2016-03-25 13:01:27,72267629,17133.0,5107.0,0,120957
486,2016-03-25 13:01:37,72368665,17158.0,5116.0,0,101036
487,2016-03-25 13:01:47,72514237,17192.0,5126.0,0,145572
488,2016-03-25 13:01:57,72636604,17221.0,5132.0,0,122367
489,2016-03-25 13:02:08,72753292,17249.0,5139.0,0,116688
490,2016-03-25 13:02:18,72935877,17292.0,5153.0,0,182585
491,2016-03-25 13:02:28,73029196,17314.0,5160.0,0,93319
492,2016-03-25 13:02:38,73150153,17343.0,5169.0,0,120957
493,2016-03-25 13:02:49,73303988,17379.0,5183.0,0,153835
494,2016-03-25 13:02:59,73476748,17420.0,5193.0,0,172760
495,2016-03-25 13:03:09,73603467,17450.0,5202.0,0,126719
496,2016-03-25 13:03:19,73729885,17480.0,5204.0,0,126418
497,2016-03-25 13:03:30,73897002,17520.0,5223.0,0,167117
498,2016-03-25 13:03:40,73993336,17543.0,5227.0,0,96334
499,2016-03-25 13:03:50,74145693,17579.0,5239.0,0,152357
500,2016-03-25 13:04:00,74294114,17614.0,5250.0,0,148421
501,2016-03-25 13:04:10,74455128,17653.0,5262.0,0,161014
502,2016-03-25 13:04:21,74570823,17679.0,5264.0,0,115695
503,2016-03-25 13:04:31,74733000,17718.0,5278.0,0,162177
504,2016-03-25 13:04:41,74890836,17756.0,5294.0,0,157836
505,2016-03-25 13:04:52,75024919,17787.0,5304.0,0,134083
506,2016-03-25 13:05:02,75161975,17820.0,5311.0,0,137056
507,2016-03-25 13:05:12,75315593,17856.0,5322.0,0,153618
508,2016-03-25 13:05:22,75443549,17886.0,5331.0,0,127956
509,2016-03-25 13:05:33,75590509,17921.0,5343.0,0,146960
510,2016-03-25 13:05:43,75741973,17957.0,5355.0,0,151464
511,2016-03-25 13:05:53,75838605,17980.0,5357.0,0,96632
512,2016-03-25 13:06:03,75930636,18002.0,5366.0,0,92031
513,2016-03-25 13:06:14,76086082,18039.0,5378.0,0,155446
514,2016-03-25 13:06:24,76252050,18078.0,5392.0,0,165968
515,2016-03-25 13:06:34,76413460,18116.0,5394.0,0,161410
516,2016-03-25 13:06:45,76551703,18150.0,5412.0,0,138243
517,2016-03-25 13:06:55,76679436,18180.0,5419.0,0,127733
518,2016-03-25 13:07:05,76880295,18227.0,5433.0,0,200859
519,2016-03-25 13:07:15,77015683,18259.0,5443.0,0,135388
520,2016-03-25 13:07:26,77146654,18290.0,5452.0,0,130971
521,2016-03-25 13:07:36,77287274,18324.0,5463.0,0,140620
522,2016-03-25 13:07:46,77466556,18366.0,5475.0,0,179282
523,2016-03-25 13:07:56,77622533,18403.0,5484.0,0,155977
524,2016-03-25 13:08:06,77772689,18439.0,5493.0,0,150156
525,2016-03-25 13:08:17,77913308,18472.0,5503.0,0,140619
526,2016-03-25 13:08:27,78044278,18503.0,5514.0,0,130970
527,2016-03-25 13:08:37,78198790,18540.0,5524.0,0,154512
528,2016-03-25 13:08:47,78323508,18570.0,5535.0,0,124718
529,2016-03-25 13:08:58,78511026,18615.0,5551.0,0,187518
530,2016-03-25 13:09:08,78651712,18647.0,5558.0,0,140686
531,2016-03-25 13:09:18,78859469,18696.0,5570.0,0,207757
532,2016-03-25 13:09:28,78978764,18725.0,5581.0,0,119295
533,2016-03-25 13:09:39,79108316,18756.0,5591.0,0,129552
534,2016-03-25 13:09:49,79190082,18775.0,5598.0,0,81766
535,2016-03-25 13:09:59,79373232,18819.0,5607.0,0,183150
536,2016-03-25 13:10:10,79535901,18857.0,5618.0,0,162669
537,2016-03-25 13:10:20,79655619,18886.0,5625.0,0,119718
538,2016-03-25 13:10:30,79800232,18920.0,5639.0,0,144613
539,2016-03-25 13:10:40,79973814,18960.0,5651.0,0,173582
540,2016-03-25 13:10:51,80092489,18989.0,5662.0,0,118675
541,2016-03-25 13:11:01,80270706,19031.0,5672.0,0,178217
542,2016-03-25 13:11:11,80377409,19056.0,5679.0,0,106703
543,2016-03-25 13:11:21,80539128,19094.0,5693.0,0,161719
544,2016-03-25 13:11:32,80699464,19132.0,5702.0,0,160336
545,2016-03-25 13:11:42,80817224,19160.0,5711.0,0,117760
546,2016-03-25 13:11:52,80948195,19192.0,5723.0,0,130971
547,2016-03-25 13:12:02,81093930,19226.0,5732.0,0,145735
548,2016-03-25 13:12:13,81252398,19264.0,5743.0,0,158468
549,2016-03-25 13:12:23,81386731,19296.0,5748.0,0,134333
550,2016-03-25 13:12:33,81509367,19325.0,5755.0,0,122636
551,2016-03-25 13:12:43,81664242,19361.0,5771.0,0,154875
552,2016-03-25 13:12:54,81785423,19390.0,5778.0,0,121181
553,2016-03-25 13:13:04,81939547,19427.0,5790.0,0,154124
554,2016-03-25 13:13:14,82138796,19474.0,5804.0,0,199249
555,2016-03-25 13:13:24,82269766,19505.0,5811.0,0,130970
556,2016-03-25 13:13:35,82386402,19532.0,5822.0,0,116636
557,2016-03-25 13:13:45,82512955,19562.0,5822.0,0,126553
558,2016-03-25 13:13:55,82686131,19604.0,5843.0,0,173176
559,2016-03-25 13:14:05,82837337,19639.0,5855.0,0,151206
560,2016-03-25 13:14:15,82958294,19668.0,5857.0,0,120957
561,2016-03-25 13:14:26,83085013,19698.0,5868.0,0,126719
562,2016-03-25 13:14:36,83229940,19732.0,5880.0,0,144927
563,2016-03-25 13:14:46,83368392,19766.0,5891.0,0,138452
564,2016-03-25 13:14:56,83562449,19812.0,5905.0,0,194057
565,2016-03-25 13:15:07,83685242,19840.0,5918.0,0,122793
566,2016-03-25 13:15:17,83800986,19868.0,5922.0,0,115744
567,2016-03-25 13:15:27,83923397,19897.0,5932.0,0,122411
568,2016-03-25 13:15:37,84073479,19932.0,5943.0,0,150082
569,2016-03-25 13:15:48,84218446,19967.0,5952.0,0,144967
570,2016-03-25 13:15:58,84339403,19995.0,5959.0,0,120957
571,2016-03-25 13:16:08,84431319,20017.0,5969.0,0,91916
572,2016-03-25 13:16:18,84582816,20053.0,5980.0,0,151497
573,2016-03-25 13:16:29,84662696,20072.0,5985.0,0,79880
574,2016-03-25 13:16:39,84787331,20102.0,5992.0,0,124635
575,2016-03-25 13:16:49,84965286,20144.0,6005.0,0,177955
576,2016-03-25 13:17:00,85053944,20165.0,6012.0,0,88658
577,2016-03-25 13:17:10,85191899,20198.0,6019.0,0,137955
578,2016-03-25 13:17:20,85294219,20222.0,6026.0,0,102320
579,2016-03-25 13:17:30,85454237,20260.0,6040.0,0,160018
580,2016-03-25 13:17:40,85578515,20289.0,6045.0,0,124278
581,2016-03-25 13:17:51,85705234,20319.0,6061.0,0,126719
582,2016-03-25 13:18:01,85822954,20347.0,6068.0,0,117720
583,2016-03-25 13:18:11,85893932,20365.0,6075.0,0,70978
584,2016-03-25 13:18:22,86001566,20390.0,6075.0,0,107634
585,2016-03-25 13:18:32,86135717,20421.0,6089.0,0,134151
586,2016-03-25 13:18:42,86279658,20456.0,6096.0,0,143941
587,2016-03-25 13:18:52,86429574,20491.0,6110.0,0,149916
588,2016-03-25 13:19:03,86513934,20511.0,6117.0,0,84360
589,2016-03-25 13:19:13,86696950,20555.0,6128.0,0,183016
590,2016-03-25 13:19:23,86758386,20569.0,6133.0,0,61436
591,2016-03-25 13:19:33,86928131,20609.0,6144.0,0,169745
592,2016-03-25 13:19:44,87080264,20645.0,6156.0,0,152133
593,2016-03-25 13:19:54,87234099,20682.0,6165.0,0,153835
594,2016-03-25 13:20:04,87365070,20713.0,6174.0,0,130971
595,2016-03-25 13:20:14,87479265,20740.0,6186.0,0,114195
596,2016-03-25 13:20:25,87705064,20794.0,6200.0,0,225799
597,2016-03-25 13:20:35,87834636,20825.0,6209.0,0,129572
598,2016-03-25 13:20:45,87964394,20855.0,6218.0,0,129758
599,2016-03-25 13:20:55,88116398,20891.0,6230.0,0,152004
600,2016-03-25 13:21:06,88258044,20925.0,6237.0,0,141646
601,2016-03-25 13:21:16,88385337,20955.0,6246.0,0,127293
602,2016-03-25 13:21:27,88527853,20989.0,6256.0,0,142516
603,2016-03-25 13:21:37,88633632,21014.0,6265.0,0,105779
604,2016-03-25 13:21:47,88799450,21053.0,6274.0,0,165818
605,2016-03-25 13:21:57,88918407,21081.0,6286.0,0,118957
606,2016-03-25 13:22:08,89103203,21125.0,6297.0,0,184796
607,2016-03-25 13:22:18,89227481,21154.0,6306.0,0,124278
608,2016-03-25 13:22:28,89381315,21191.0,6316.0,0,153834
609,2016-03-25 13:22:38,89537879,21228.0,6330.0,0,156564
610,2016-03-25 13:22:49,89716754,21270.0,6341.0,0,178875
611,2016-03-25 13:22:59,89831007,21297.0,6346.0,0,114253
612,2016-03-25 13:23:09,89942474,21324.0,6357.0,0,111467
613,2016-03-25 13:23:19,90015956,21341.0,6362.0,0,73482
614,2016-03-25 13:23:29,90100316,21361.0,6369.0,0,84360
615,2016-03-25 13:23:39,90224428,21391.0,6378.0,0,124112
616,2016-03-25 13:23:50,90308730,21411.0,6385.0,0,84302
617,2016-03-25 13:24:00,90427853,21439.0,6392.0,0,119123
618,2016-03-25 13:24:10,90512848,21459.0,6397.0,0,84995
619,2016-03-25 13:24:20,90579923,21475.0,6401.0,0,67075
620,2016-03-25 13:24:30,90698920,21503.0,6406.0,0,118997
621,2016-03-25 13:24:40,90812422,21530.0,6420.0,0,113502
622,2016-03-25 13:24:51,90905575,21552.0,6424.0,0,93153
623,2016-03-25 13:25:01,90965792,21567.0,6429.0,0,60217
624,2016-03-25 13:25:11,91084467,21595.0,6438.0,0,118675
625,2016-03-25 13:25:21,91148362,21610.0,6443.0,0,63895
626,2016-03-25 13:25:31,91270540,21639.0,6448.0,0,122178
627,2016-03-25 13:25:41,91365213,21662.0,6459.0,0,94673
628,2016-03-25 13:25:51,91446871,21681.0,6461.0,0,81658
629,2016-03-25 13:26:02,91565868,21709.0,6471.0,0,118997
630,2016-03-25 13:26:12,91655285,21730.0,6478.0,0,89417
631,2016-03-25 13:26:22,91748604,21752.0,6482.0,0,93319
632,2016-03-25 13:26:32,91838021,21773.0,6492.0,0,89417
633,2016-03-25 13:26:42,91957018,21802.0,6501.0,0,118997
634,2016-03-25 13:26:52,92048872,21823.0,6508.0,0,91854
635,2016-03-25 13:27:03,92110235,21838.0,6512.0,0,61363
636,2016-03-25 13:27:13,92228086,21866.0,6522.0,0,117851
637,2016-03-25 13:27:23,92320544,21888.0,6526.0,0,92458
638,2016-03-25 13:27:33,92431121,21914.0,6536.0,0,110577
639,2016-03-25 13:27:43,92524216,21936.0,6542.0,0,93095
640,2016-03-25 13:27:53,92616069,21958.0,6545.0,0,91853
641,2016-03-25 13:28:03,92679964,21973.0,6549.0,0,63895
642,2016-03-25 13:28:14,92807635,22004.0,6559.0,0,127671
643,2016-03-25 13:28:24,92879585,22020.0,6566.0,0,71950
644,2016-03-25 13:28:34,93001938,22049.0,6575.0,0,122353
645,2016-03-25 13:28:44,93091803,22071.0,6580.0,0,89865
646,2016-03-25 13:28:54,93181278,22092.0,6589.0,0,89475
647,2016-03-25 13:29:05,93181278,22092.0,6589.0,0,0
648,2016-03-25 13:29:15,93181278,22092.0,6589.0,0,0
649,2016-03-25 13:29:25,93181278,22092.0,6589.0,0,0
650,2016-03-25 13:29:36,93181278,22092.0,6589.0,0,0
651,2016-03-25 13:29:46,93181278,22092.0,6589.0,0,0
652,2016-03-25 13:29:56,93181278,22092.0,6589.0,0,0
653,2016-03-25 13:30:07,93181278,22092.0,6589.0,0,0
654,2016-03-25 13:30:17,93181278,22092.0,6589.0,0,0
655,2016-03-25 13:30:27,93181278,22092.0,6589.0,0,0
656,2016-03-25 13:30:37,93181278,22092.0,6589.0,0,0
657,2016-03-25 13:30:48,93181278,22092.0,6589.0,0,0
658,2016-03-25 13:30:58,93181278,22092.0,6589.0,0,0
659,2016-03-25 13:31:08,93181278,22092.0,6589.0,0,0
660,2016-03-25 13:31:18,93181278,22092.0,6589.0,0,0
661,2016-03-25 13:31:29,93181278,22092.0,6589.0,0,0
662,2016-03-25 13:31:39,93181278,22092.0,6589.0,0,0
663,2016-03-25 13:31:49,93181278,22092.0,6589.0,0,0
664,2016-03-25 13:31:59,93181278,22092.0,6589.0,0,0
665,2016-03-25 13:32:09,93181278,22092.0,6589.0,0,0
666,2016-03-25 13:32:20,93181278,22092.0,6589.0,0,0
667,2016-03-25 13:32:30,93181278,22092.0,6589.0,0,0
668,2016-03-25 13:32:40,93181278,22092.0,6589.0,0,0
669,2016-03-25 13:32:50,93181278,22092.0,6589.0,0,0
670,2016-03-25 13:33:00,93181278,22092.0,6589.0,0,0
671,2016-03-25 13:33:10,93181278,22092.0,6589.0,0,0
672,2016-03-25 13:33:21,93181278,22092.0,6589.0,0,0
673,2016-03-25 13:33:31,93181278,22092.0,6589.0,0,0
674,2016-03-25 13:33:41,93181278,22092.0,6589.0,0,0
675,2016-03-25 13:33:51,93181278,22092.0,6589.0,0,0
676,2016-03-25 13:34:01,93181278,22092.0,6589.0,0,0
677,2016-03-25 13:34:12,93181278,22092.0,6589.0,0,0
678,2016-03-25 13:34:22,93181278,22092.0,6589.0,0,0
679,2016-03-25 13:34:32,93181278,22092.0,6589.0,0,0
680,2016-03-25 13:34:42,93181278,22092.0,6589.0,0,0
681,2016-03-25 13:34:53,93181278,22092.0,6589.0,0,0
682,2016-03-25 13:35:03,93181278,22092.0,6589.0,0,0
683,2016-03-25 13:35:13,93181278,22092.0,6589.0,0,0
684,2016-03-25 13:35:23,93181278,22092.0,6589.0,0,0
685,2016-03-25 13:35:34,93181278,22092.0,6589.0,0,0
686,2016-03-25 13:35:44,93181278,22092.0,6589.0,0,0
687,2016-03-25 13:35:54,93181278,22092.0,6589.0,0,0
688,2016-03-25 13:36:05,93181278,22092.0,6589.0,0,0
689,2016-03-25 13:36:15,93181278,22092.0,6589.0,0,0
690,2016-03-25 13:36:25,93181278,22092.0,6589.0,0,0
691,2016-03-25 13:36:35,93181278,22092.0,6589.0,0,0
692,2016-03-25 13:36:46,93181278,22092.0,6589.0,0,0
693,2016-03-25 13:36:56,93181278,22092.0,6589.0,0,0
694,2016-03-25 13:37:06,93181278,22092.0,6589.0,0,0
695,2016-03-25 13:37:16,93181278,22092.0,6589.0,0,0
696,2016-03-25 13:37:26,93181278,22092.0,6589.0,0,0
697,2016-03-25 13:37:37,93181278,22092.0,6589.0,0,0
698,2016-03-25 13:37:47,93181278,22092.0,6589.0,0,0
699,2016-03-25 13:37:57,93181278,22092.0,6589.0,0,0
700,2016-03-25 13:38:07,93181278,22092.0,6589.0,0,0
701,2016-03-25 13:38:18,93181278,22092.0,6589.0,0,0
702,2016-03-25 13:38:28,93181278,22092.0,6589.0,0,0
703,2016-03-25 13:38:38,93181278,22092.0,6589.0,0,0
704,2016-03-25 13:38:48,93181278,22092.0,6589.0,0,0
705,2016-03-25 13:38:58,93181278,22092.0,6589.0,0,0
706,2016-03-25 13:39:09,93181278,22092.0,6589.0,0,0
